"subject","contrast","sf","target_side","response","unique_id"
"S5",0.0694834512228015,0.5,"right","right","a4cbcea8-a11b-4e02-9953-666ee17ce73d"
"S5",0.159879746079694,1.49534878122122,"left","left","ee710c78-e2f3-4967-aee5-3fa12e163429"
"S5",0.0057035489980074,40,"right","left","e8937367-eede-4174-910b-f76ac6f3ec4e"
"S5",0.0057035489980074,1.49534878122122,"left","left","16b05531-959c-4923-98a2-3f2e0f211b83"
"S5",0.013123728736941,1.49534878122122,"right","right","4f7b711b-34af-48e8-98dc-291a0a096ffb"
"S5",0.013123728736941,40,"left","right","b3cec309-df73-4742-bd1a-217961688d5b"
"S5",0.0057035489980074,4.47213595499958,"right","right","fbeba4b5-7569-4762-a9a5-47c9693fc6bd"
"S5",0.367879441171442,0.5,"right","right","aa037d71-518b-4dcf-a653-d72685b9b4ac"
"S5",0.0301973834223185,0.5,"right","right","001fff1d-5530-46df-9fa8-3bae4a310149"
"S5",0.159879746079694,4.47213595499958,"right","right","fe3d32d8-d10c-41a7-ae31-a82ff9c8808b"
"S5",0.367879441171442,0.5,"left","left","6be48dfe-d9fd-47bb-8517-f5b28a3509a0"
"S5",0.159879746079694,1.49534878122122,"left","left","f38fb276-0be8-43c2-bde8-223ec2b82dfa"
"S5",0.367879441171442,13.3748060995284,"left","left","c1a83fe2-32f0-413f-a8c5-890c4711e1e0"
"S5",0.00247875217666636,0.5,"right","left","aa69cfbb-95d4-447b-ab08-7d7743abba47"
"S5",0.159879746079694,1.49534878122122,"right","right","c15512d6-e155-466c-968c-fd52be7de094"
"S5",0.0057035489980074,4.47213595499958,"left","right","0c7af449-6e66-468c-bf14-ed5cbc36fc51"
"S5",0.0694834512228015,1.49534878122122,"right","right","0d40d2e6-b253-4d3c-95e2-a76754032498"
"S5",0.0694834512228015,40,"right","left","a98073ca-f5ab-42a5-a85b-2e4315504dc3"
"S5",0.159879746079694,0.5,"right","right","da3f3cbd-249a-4107-9721-5ac0552c70c2"
"S5",0.013123728736941,4.47213595499958,"right","right","de27eba4-521c-4720-9ddb-7ba5b96d36cf"
"S5",0.159879746079694,0.5,"left","left","590994f4-4dd2-482f-92aa-c4656635d2bd"
"S5",0.0694834512228015,13.3748060995284,"left","left","b718aea4-f99f-4496-ad2b-0b546a9cd3cd"
"S5",0.00247875217666636,13.3748060995284,"left","right","abb50f40-7690-4cfc-ada3-c583863ab473"
"S5",0.0694834512228015,40,"left","left","bbada5fa-fcbb-4f72-a1cb-e7faf5d32215"
"S5",0.0694834512228015,1.49534878122122,"right","right","f1547691-1595-4258-93de-bb5a47b79e6f"
"S5",0.367879441171442,4.47213595499958,"right","right","144020a5-6dae-4011-9d4a-a11bb089690e"
"S5",0.0057035489980074,40,"left","left","bef2f2f9-996f-4292-abd8-7ce06f7418e6"
"S5",0.013123728736941,1.49534878122122,"right","right","e86f302d-9002-46af-b9a5-d52b2e3f2e94"
"S5",0.0301973834223185,40,"left","left","90be188c-e6d5-4ffb-9e76-593e46dac30f"
"S5",0.013123728736941,1.49534878122122,"right","right","5caff0fe-922e-4f01-b289-04be6f82f37d"
"S5",0.013123728736941,13.3748060995284,"left","right","4659f310-f067-4b83-b96d-86a9e1c2301c"
"S5",0.013123728736941,1.49534878122122,"left","left","7abb95f8-793c-4370-bf39-7824366fab37"
"S5",0.367879441171442,40,"right","right","77f96780-0bc9-44d2-95d8-e2e9af193279"
"S5",0.159879746079694,4.47213595499958,"left","left","8ad6db95-45c7-47ad-856c-f6bc1b2c21c1"
"S5",0.013123728736941,0.5,"right","right","a509930a-ca78-41f7-b6d0-c7e82b0239f1"
"S5",0.367879441171442,1.49534878122122,"right","right","6c87f594-b174-4007-adfa-fe7f1b2e3a1b"
"S5",0.00247875217666636,4.47213595499958,"left","left","8881bc3a-8114-4d79-8b22-705845191c6a"
"S5",0.0057035489980074,40,"left","left","040253dc-f93f-4f87-bd31-1f113598d75e"
"S5",0.0301973834223185,40,"right","left","36c86e05-4c28-48fa-bd20-27e1ff14311e"
"S5",0.00247875217666636,13.3748060995284,"right","right","7a25b93c-443d-47ed-84bc-b073b88399a0"
"S5",0.013123728736941,0.5,"left","right","7f714270-e73d-4ccf-b130-fd901b8763f3"
"S5",0.00247875217666636,4.47213595499958,"left","left","e4ed32b3-c019-4ba0-a71d-3eeb5b77857d"
"S5",0.00247875217666636,13.3748060995284,"left","right","eae0a298-cba5-4b6a-bcf6-f672e178d29f"
"S5",0.0057035489980074,0.5,"left","left","180f1038-1fbf-4e29-99f3-5456a0c7caff"
"S5",0.013123728736941,4.47213595499958,"left","left","d41a2c73-f635-4b4c-9253-96554e6a8b8f"
"S5",0.00247875217666636,0.5,"right","right","c9823bab-8fb8-4f00-8d37-35345d3cebfa"
"S5",0.0694834512228015,13.3748060995284,"left","left","675c508e-0ae2-401e-ba54-1c7a90e8332f"
"S5",0.367879441171442,40,"left","left","e405a259-f9f4-4867-a4d4-0af1ffe7da4e"
"S5",0.367879441171442,4.47213595499958,"left","left","ed5fea0a-4c76-460b-a953-8d5793aee07a"
"S5",0.0694834512228015,0.5,"right","right","44b8aa17-1902-4eb3-a08f-d3c8819f740a"
"S5",0.0301973834223185,0.5,"right","right","873b6bc3-9836-4c00-b71e-d486cc371740"
"S5",0.00247875217666636,0.5,"left","right","965ba716-feb8-4842-932c-ebb7c0bc98be"
"S5",0.00247875217666636,13.3748060995284,"left","right","ba1d4b27-d4dd-4d02-b7fe-b3c8fafd96ec"
"S5",0.159879746079694,4.47213595499958,"right","right","a70870dc-6cc6-4a2e-bdea-c8ea4e2336df"
"S5",0.0694834512228015,40,"left","left","007b7e81-b1ff-48de-9729-f7e514527709"
"S5",0.0301973834223185,4.47213595499958,"left","left","8ac5504c-583a-4563-9bae-0c961d1ba701"
"S5",0.0301973834223185,1.49534878122122,"left","left","9e515ef1-ef8b-4e42-b50a-6ace02b71180"
"S5",0.0301973834223185,1.49534878122122,"left","left","f7858405-5d2f-447a-8c58-fe4634e28e1f"
"S5",0.0694834512228015,13.3748060995284,"left","left","6316deb3-9ccc-4a1d-9cd2-28f39baf7cd0"
"S5",0.00247875217666636,0.5,"right","right","6d7fad1b-2a31-4b2f-a425-aa2b3df4fc46"
"S5",0.367879441171442,4.47213595499958,"left","left","7f944822-a80f-44fb-a257-5be153edd607"
"S5",0.0301973834223185,0.5,"left","left","11901746-59bd-40ef-8449-f6e7b8e9f014"
"S5",0.0694834512228015,4.47213595499958,"left","left","6c1a5a05-9e9d-4512-88cf-b5fd4e7fd5c7"
"S5",0.0057035489980074,40,"right","left","99e83481-e3fa-4f09-b8c4-a183af45d375"
"S5",0.013123728736941,13.3748060995284,"right","left","fed2205f-4613-41f5-9073-3f8f769fb552"
"S5",0.159879746079694,4.47213595499958,"left","left","901f75dc-9e1a-49fa-819c-f9cc0829f875"
"S5",0.0057035489980074,4.47213595499958,"right","left","4073f10c-ebd0-4596-94c4-649cf458abe5"
"S5",0.367879441171442,13.3748060995284,"left","left","c2256b83-5471-460a-9206-546059b212ba"
"S5",0.0301973834223185,40,"left","left","ee4c4898-bd1d-40ac-af35-0f48fb8707e1"
"S5",0.0057035489980074,4.47213595499958,"left","right","add81d24-f5c1-4250-9677-13b481bb087f"
"S5",0.0694834512228015,0.5,"left","left","e327c20f-b331-45db-8be5-26c683a77dce"
"S5",0.159879746079694,13.3748060995284,"left","left","2aea0b43-b47c-4c44-8427-3bc0a095dd6d"
"S5",0.0057035489980074,0.5,"left","right","ba6ce500-b2f9-40ee-8033-d10a0ed742a1"
"S5",0.013123728736941,40,"right","left","02ceae0b-4c45-4675-a4b4-26a9c892d4c7"
"S5",0.0301973834223185,13.3748060995284,"right","right","84c7a90b-1294-4aca-a574-4a1139425fb7"
"S5",0.367879441171442,0.5,"left","left","383fdec4-b6fd-4c3c-a2b5-eff74e3962e2"
"S5",0.159879746079694,4.47213595499958,"right","right","4991c987-30d5-4699-9c4c-ea0fc0e6c6f6"
"S5",0.00247875217666636,4.47213595499958,"right","right","6e155365-acf3-41b6-a22b-a59aee671909"
"S5",0.367879441171442,4.47213595499958,"right","right","02675403-80de-4c50-b31b-ff375cf93c23"
"S5",0.00247875217666636,0.5,"left","left","358d8875-b1a6-4187-8aa9-75ec67465d7a"
"S5",0.159879746079694,1.49534878122122,"left","left","50228609-38ba-4f81-aa0d-fe34d12d457f"
"S5",0.0301973834223185,1.49534878122122,"left","left","cb68ad93-cf65-49a2-9b88-ae323b69e27a"
"S5",0.0057035489980074,4.47213595499958,"right","right","8d3e6438-f232-438a-bb40-2a09efae7bcc"
"S5",0.0301973834223185,13.3748060995284,"right","right","9733196a-8d24-4ffa-90c7-600c4ecde0ec"
"S5",0.00247875217666636,4.47213595499958,"right","left","332a8c26-b168-4892-ba1c-02890181c372"
"S5",0.013123728736941,13.3748060995284,"right","right","05afd2f3-26e4-4c4d-ae16-079e154ccb16"
"S5",0.0694834512228015,13.3748060995284,"right","right","2c3a446d-9642-4d97-8233-a778b6f21eab"
"S5",0.013123728736941,1.49534878122122,"left","left","0e52a162-669e-4c38-896c-0cc44fd276a5"
"S5",0.00247875217666636,1.49534878122122,"left","right","924a7053-d793-4f94-b259-b6f37501c706"
"S5",0.0057035489980074,40,"right","right","4d546aaa-7811-4677-bca7-18d03aa5604b"
"S5",0.00247875217666636,13.3748060995284,"right","right","c8cac559-a50d-4298-8b83-1545096043ce"
"S5",0.00247875217666636,13.3748060995284,"right","left","6a21a105-bf3e-4ad2-ae50-9407196b51bd"
"S5",0.013123728736941,0.5,"left","left","08a93895-fa15-4d90-bc68-72423807ac21"
"S5",0.0301973834223185,4.47213595499958,"right","right","b230184c-24f1-46d7-a6e5-855d40477e80"
"S5",0.0694834512228015,0.5,"left","left","f6febdfa-70b1-48df-b6c2-57768b57b763"
"S5",0.013123728736941,4.47213595499958,"left","left","db76d7fe-1251-4bd8-9b8a-ade1c1364114"
"S5",0.159879746079694,1.49534878122122,"right","right","095ad565-4916-4509-af0c-92eef456b65a"
"S5",0.0057035489980074,1.49534878122122,"left","left","9741e0e4-c8dc-4aaf-a1f5-1a2cfd1c7bf9"
"S5",0.013123728736941,4.47213595499958,"right","right","b9905842-1e74-4ba8-b32a-d845454d5c04"
"S5",0.159879746079694,13.3748060995284,"right","right","e3675c63-1ab1-441f-96fb-e1f2cef3267b"
"S5",0.367879441171442,4.47213595499958,"left","left","73b573b1-6ad2-42d5-bcae-0bc9ad720062"
"S5",0.00247875217666636,13.3748060995284,"right","left","f6ec0732-b115-4151-baa6-9193e7fef5ad"
"S5",0.159879746079694,40,"left","left","95d9e6af-fc41-49bb-87ea-02bbda735893"
"S5",0.00247875217666636,13.3748060995284,"right","right","3269d8e3-f9ef-4a30-8840-71f8407269ed"
"S5",0.0057035489980074,13.3748060995284,"right","left","d3921bd8-9fea-4da2-99f2-6b00f76fb9b7"
"S5",0.0301973834223185,40,"left","right","afe3cfd7-7540-4257-8b11-06bd0e393030"
"S5",0.0694834512228015,4.47213595499958,"left","left","db8e8bc2-9aa0-4a04-92f2-0cf6acceda27"
"S5",0.0057035489980074,40,"left","right","6be79d5a-f140-4c58-bddc-528000b1ea6a"
"S5",0.159879746079694,1.49534878122122,"left","left","c5006530-eb72-4fdb-9bcc-139e9dff860b"
"S5",0.013123728736941,13.3748060995284,"left","left","dce3fc93-9031-4d7e-90b0-8bc9cea08e68"
"S5",0.00247875217666636,40,"right","right","50ff9484-ec98-4ef5-bb68-93a5d817a7e2"
"S5",0.00247875217666636,40,"right","right","e4f30fbd-c36c-47df-abb7-8a7892308130"
"S5",0.013123728736941,40,"right","right","fc43754b-0284-4f2d-b99d-81be9054bad4"
"S5",0.013123728736941,4.47213595499958,"right","right","e9c37c72-3306-4840-bfaa-0f5006dfeaf3"
"S5",0.367879441171442,4.47213595499958,"right","right","e811f65a-28cb-412a-a0ac-96e4baadbfc2"
"S5",0.159879746079694,4.47213595499958,"right","right","d293afad-e728-4bd3-b99c-00ab90623f3c"
"S5",0.367879441171442,1.49534878122122,"left","left","868ed291-ea11-4656-9072-a05c20b5c24f"
"S5",0.0057035489980074,13.3748060995284,"left","right","32875302-9045-419a-a691-ca90fab958f8"
"S5",0.159879746079694,13.3748060995284,"left","left","b84e6a5e-eac1-40fd-a981-c3824d1e5276"
"S5",0.0057035489980074,4.47213595499958,"left","left","dab53e10-7129-4ced-81e1-ffec517ffc71"
"S5",0.0694834512228015,13.3748060995284,"left","left","3471431e-047e-4de5-a789-8add9f7f8dba"
"S5",0.0057035489980074,40,"right","right","20610990-7820-40d5-bb7b-8b761ba57687"
"S5",0.367879441171442,40,"left","left","451fcf80-c00e-4b7b-932d-0be5892f6eb5"
"S5",0.367879441171442,13.3748060995284,"left","left","aab83e28-f65a-4884-b165-c48ebe59ca74"
"S5",0.367879441171442,1.49534878122122,"right","right","aea38dc8-1bef-48c0-bce5-b5e5b0e3085c"
"S5",0.367879441171442,1.49534878122122,"left","left","b2178cfa-5fe5-4595-922a-8c4f488651dd"
"S5",0.0301973834223185,13.3748060995284,"left","left","3dc3669f-dcbb-4fc6-b33f-5f6cd89dd556"
"S5",0.0694834512228015,1.49534878122122,"right","right","0d78d9e4-5249-407f-9e66-075873ce7423"
"S5",0.0301973834223185,40,"right","left","63fef68c-23bb-48d7-bcba-c5349b963efe"
"S5",0.159879746079694,4.47213595499958,"left","left","80193b33-dd8c-42df-ad3f-0c196a15cb80"
"S5",0.013123728736941,0.5,"left","left","e62960f0-b32e-4a57-b76d-12b6fd842112"
"S5",0.159879746079694,1.49534878122122,"right","right","2b995fe7-bf61-4c98-8c78-5fd6dbd48a3b"
"S5",0.367879441171442,0.5,"right","right","3e1126b1-11b2-4fb8-9dee-bcde83a26c49"
"S5",0.159879746079694,0.5,"right","right","3e5ceb54-c6f1-4840-8c56-c086ad7b09ed"
"S5",0.159879746079694,1.49534878122122,"left","left","add511c4-f246-40b9-96bc-ca058a4feb53"
"S5",0.013123728736941,13.3748060995284,"left","right","50f786e9-3493-4275-8b75-91066226d509"
"S5",0.0694834512228015,1.49534878122122,"left","left","3b2ab974-b296-4cac-8a8b-21434b3cb378"
"S5",0.00247875217666636,0.5,"right","left","2b4920d3-0b86-4950-a890-ab8b079f4340"
"S5",0.0301973834223185,40,"left","right","e1176bc2-d4e3-4678-a3b7-18d40efdc153"
"S5",0.0694834512228015,13.3748060995284,"left","left","d20184d3-d092-49b1-a7ed-8c613d986acc"
"S5",0.159879746079694,13.3748060995284,"left","left","227ff45d-f9d3-406c-beae-134cffe752f1"
"S5",0.367879441171442,1.49534878122122,"left","left","48ffacd3-1ac8-410a-89e6-79d283a6e498"
"S5",0.159879746079694,40,"left","left","d5347ea0-6564-4c06-83fc-746896781440"
"S5",0.0694834512228015,13.3748060995284,"left","left","da3f1cd0-6e53-45f7-982a-21be4f326de7"
"S5",0.0694834512228015,4.47213595499958,"right","right","fb868b5f-a01c-4dfd-8f87-87fe03e9cada"
"S5",0.00247875217666636,4.47213595499958,"left","left","4d0f1455-2a48-4dc3-94ed-c3f3f2b93c82"
"S5",0.0057035489980074,40,"left","left","ce9455bb-9b13-4939-846c-0ef2bbee9159"
"S5",0.0301973834223185,13.3748060995284,"right","right","8e81a736-8ee4-4882-ba0c-c69c1e630726"
"S5",0.00247875217666636,0.5,"left","left","3fac2c0d-4b6a-470e-a131-27774934e899"
"S5",0.159879746079694,4.47213595499958,"left","left","df09ee3a-16e7-4d6e-bfb1-ef7afff157d0"
"S5",0.013123728736941,13.3748060995284,"right","right","b1ad49e0-77cb-4758-a67e-1f06bf0e89c4"
"S5",0.0301973834223185,13.3748060995284,"left","left","9a63ceb9-35dc-44b9-a9de-93f3ef125499"
"S5",0.00247875217666636,1.49534878122122,"right","left","7d37af00-92a4-4bea-821f-1b230bb6d2c7"
"S5",0.0057035489980074,13.3748060995284,"left","left","d454d1e8-ecde-49d6-a504-834db04004a0"
"S5",0.0694834512228015,0.5,"left","left","4505fe42-900b-404a-9f32-768828791667"
"S5",0.159879746079694,13.3748060995284,"left","left","fb07d0e9-f7b3-457a-b7fe-73be34339d7e"
"S5",0.0301973834223185,40,"right","right","bf651509-a095-417b-9e3a-54939d2bf7c3"
"S5",0.0694834512228015,1.49534878122122,"left","left","6dd39ce3-bf53-4378-9a56-f74842559260"
"S5",0.013123728736941,4.47213595499958,"left","right","f50d4783-1257-4a40-bbd4-b48cf4a0b5ae"
"S5",0.0301973834223185,0.5,"left","left","7d0cd8b9-c1a5-4320-b411-9db241d5ae9b"
"S5",0.159879746079694,40,"left","left","88362da5-7691-4d23-a96a-556997cdfece"
"S5",0.0694834512228015,0.5,"left","left","8a699d86-6a3b-41bf-8d1b-27558d7c2b51"
"S5",0.367879441171442,1.49534878122122,"right","right","0a4e2818-81ea-4554-89e6-972a81abb1b5"
"S5",0.0057035489980074,13.3748060995284,"right","right","0a1aae47-4c0f-4e59-b898-fb2633298091"
"S5",0.013123728736941,1.49534878122122,"left","left","e131c28c-1432-4fe0-970d-56a95857c749"
"S5",0.0301973834223185,4.47213595499958,"left","left","6e02f7e7-f68d-446f-8583-b2eefba8bf02"
"S5",0.367879441171442,0.5,"left","left","e68bf0a1-1599-4c9a-a8f5-0e97d690c17d"
"S5",0.00247875217666636,4.47213595499958,"right","right","83ccd47b-f736-40d5-96c5-dbf1d5ba4f2c"
"S5",0.0057035489980074,1.49534878122122,"right","right","cc6300c7-dd20-4e6e-9c1d-67fc53b8d3ba"
"S5",0.013123728736941,1.49534878122122,"left","left","de96e7ae-503c-4c9c-8bc8-4bf2ee7af122"
"S5",0.159879746079694,40,"right","right","e31f7897-855d-49bd-8dd0-13ba1da2039d"
"S5",0.013123728736941,4.47213595499958,"right","right","097516ba-54a6-498c-b622-fda2e1e44af6"
"S5",0.00247875217666636,4.47213595499958,"left","left","d13b3e77-58c1-4569-a7b3-ca3b4426d788"
"S5",0.013123728736941,1.49534878122122,"right","right","1f8e9314-986a-4ee8-9096-5c35eb1dfdee"
"S5",0.159879746079694,1.49534878122122,"left","left","64fb9300-3e52-4e28-b447-fc9da0380511"
"S5",0.0057035489980074,40,"left","left","c817acf3-6eaf-4f5d-bb36-e3d715e786ff"
"S5",0.0694834512228015,13.3748060995284,"left","left","34c8de35-130e-400e-ab1a-1cbfaf08587f"
"S5",0.159879746079694,40,"left","left","f2fb4d31-b8cf-4de4-87ea-f5406e3d5848"
"S5",0.367879441171442,4.47213595499958,"right","right","0b9c584c-8b41-4ad4-94e3-4b668972c7e4"
"S5",0.0057035489980074,13.3748060995284,"right","right","2eeafb1d-d16d-4efe-b80f-39aea7155449"
"S5",0.00247875217666636,4.47213595499958,"left","right","70613b6d-ada6-4362-baeb-72b175f6ee9c"
"S5",0.0694834512228015,4.47213595499958,"left","left","84abf3f9-46e1-4e6a-819a-203afb4a3ba5"
"S5",0.00247875217666636,0.5,"right","left","845edfcb-b075-41f3-ad19-83ff80ca8d5b"
"S5",0.00247875217666636,1.49534878122122,"left","left","75bd0e51-705f-4e7e-824e-e36e44e36d76"
"S5",0.00247875217666636,4.47213595499958,"left","left","fed91390-f0a9-4a7d-a375-a16efca47f0f"
"S5",0.0694834512228015,1.49534878122122,"left","left","a5ba1668-7ec8-45b5-bcb8-b2ce84318d7b"
"S5",0.159879746079694,1.49534878122122,"right","right","5870446a-e7e4-4f47-91e4-ded27f888bd5"
"S5",0.0301973834223185,40,"right","right","34ebfd79-effb-4f2b-af34-767383358cc8"
"S5",0.159879746079694,4.47213595499958,"left","left","59099a07-b756-48f3-b4d2-75a69c21b40a"
"S5",0.367879441171442,0.5,"left","left","b9cbea5e-2591-466f-a4e1-e98804db1027"
"S5",0.0301973834223185,13.3748060995284,"left","left","71ef528d-1be0-4142-9e50-e530c419ad5d"
"S5",0.013123728736941,13.3748060995284,"left","right","e756048a-1d9d-4d77-9920-457f14ce9113"
"S5",0.0694834512228015,4.47213595499958,"right","right","1d92a37f-7c2c-4b53-a324-74c13e2693cf"
"S5",0.013123728736941,1.49534878122122,"right","right","108ce5d1-f618-4a9a-8aa1-f28f6e3acf9a"
"S5",0.00247875217666636,1.49534878122122,"left","left","d30f9cc9-bae7-4664-848c-7e60f8bce471"
"S5",0.00247875217666636,0.5,"right","right","84dd1735-a293-4e4f-80ef-a93939016389"
"S5",0.367879441171442,4.47213595499958,"left","left","acfc0980-f496-4f2d-83ca-6ddf9f3e873b"
"S5",0.00247875217666636,13.3748060995284,"left","left","58a818dd-ce2d-41e4-8563-44394c21e2ac"
"S5",0.367879441171442,1.49534878122122,"left","left","cebbcd1b-fe10-4603-a16c-1a2a905b7e33"
"S5",0.367879441171442,1.49534878122122,"right","right","51f01c20-1046-4cc1-9a1d-69ae0fac51aa"
"S5",0.159879746079694,0.5,"right","right","64e9dd53-4007-4912-8ab6-c2a4bd1ec3b8"
"S5",0.0301973834223185,40,"left","right","a7b00c4d-f92b-48cd-be61-f4c6f25e488e"
"S5",0.0301973834223185,0.5,"left","left","1fc125fe-f64c-47a9-a984-945ada555538"
"S5",0.159879746079694,0.5,"right","right","a5994b00-c0e0-419d-9bce-8034725a5d64"
"S5",0.367879441171442,4.47213595499958,"left","left","495b091b-20e7-426c-a298-8e90681c26cb"
"S5",0.159879746079694,4.47213595499958,"right","right","9976c145-4d35-4a86-8757-bb5d75ef6611"
"S5",0.00247875217666636,40,"left","left","4eab31c4-87be-42be-8f14-c4c39241a7d1"
"S5",0.0301973834223185,0.5,"right","right","a5777fd6-1200-4b43-aa03-cc0b1afe24cd"
"S5",0.367879441171442,0.5,"left","left","8c5301b6-cc34-4eed-8d4d-796e4e8560a6"
"S5",0.367879441171442,40,"left","left","600092b5-24e3-4532-9ae7-b6fa684d7fb9"
"S5",0.013123728736941,40,"right","left","9dae9009-6ac3-4611-92da-7bc82078907e"
"S5",0.0057035489980074,13.3748060995284,"left","right","70be1f93-78a2-4ebd-9194-43f7e9d3103f"
"S5",0.013123728736941,13.3748060995284,"left","left","fd40df12-7a94-4eec-b19b-720bc16ee925"
"S5",0.0057035489980074,13.3748060995284,"left","right","16d40661-5e0e-41d0-bd6b-da5dfc7109e1"
"S5",0.0057035489980074,40,"left","left","96b0daa9-6315-48a9-a67e-e51e9af72e0b"
"S5",0.00247875217666636,1.49534878122122,"left","right","6b7217bc-6344-4233-ab9d-33e4f55ea7a7"
"S5",0.013123728736941,4.47213595499958,"right","right","4430e0fe-164f-4c79-97fb-85abad7c23e9"
"S5",0.0057035489980074,13.3748060995284,"right","right","38d81c39-3f39-4fa9-abee-e4811a60006d"
"S5",0.013123728736941,0.5,"right","left","78dea442-9075-4250-83f9-f3f58a079892"
"S5",0.0694834512228015,40,"right","right","8a9aab76-ed17-4923-b39e-df62f82333fb"
"S5",0.0694834512228015,0.5,"right","right","e2b2f344-eadf-4b26-96f6-69e562707bd1"
"S5",0.0694834512228015,0.5,"right","right","ab21a2d2-d433-4870-a943-61e0c5aaf726"
"S5",0.159879746079694,0.5,"left","left","d6afd99f-dcc8-492f-ae5d-c713aeb76efc"
"S5",0.159879746079694,40,"right","right","990b7778-87bf-43eb-8f3d-a80057f0d153"
"S5",0.159879746079694,1.49534878122122,"right","right","bd2433e8-d178-4d71-bec2-176a35786489"
"S5",0.0301973834223185,13.3748060995284,"right","right","690ccc4f-39d8-4783-942b-f87a56fc7264"
"S5",0.0057035489980074,40,"left","left","2610b443-31c5-4432-a0cc-2bfee07f7ab5"
"S5",0.0694834512228015,4.47213595499958,"left","left","a56f8c19-df77-4e4d-9316-c3f60d3885a2"
"S5",0.00247875217666636,40,"right","right","9f663c90-3fd6-4701-a945-7ab1e5b300dd"
"S5",0.0694834512228015,0.5,"right","right","bf03461b-441b-4ef6-93a7-1b0642c2a790"
"S5",0.0694834512228015,4.47213595499958,"right","right","2d8dcd24-d8b0-434d-a96c-d1a13a68fe95"
"S5",0.00247875217666636,40,"right","left","c1a84d9e-09f6-4193-addb-d9af2bfc670c"
"S5",0.0301973834223185,4.47213595499958,"right","right","2cc07de2-c467-4e33-83bb-c87b1c59269f"
"S5",0.367879441171442,40,"right","right","f3dc679d-0d70-40c6-a3dc-b9c99943b39a"
"S5",0.367879441171442,40,"left","left","415b9b2b-9bed-4af3-ade4-6e689538432e"
"S5",0.0057035489980074,0.5,"right","right","7859e925-e474-4320-87e9-649ce60c81a5"
"S5",0.0057035489980074,1.49534878122122,"right","right","b99459f1-2099-4cb3-ad5b-020f44b33658"
"S5",0.013123728736941,1.49534878122122,"right","right","d07469dd-d7ed-4909-b5c6-cbec35c515bc"
"S5",0.013123728736941,1.49534878122122,"right","right","b6b0a6c6-bb51-478a-96e1-ae7438953092"
"S5",0.013123728736941,0.5,"left","left","e6b9b199-7814-4923-80b1-b3491ea0115d"
"S5",0.367879441171442,40,"left","left","4b36a92c-208e-44b3-9588-3da52ecaec8e"
"S5",0.159879746079694,13.3748060995284,"right","right","a36f93dc-4b23-45a8-b2fc-77c0ac0511d5"
"S5",0.159879746079694,4.47213595499958,"right","right","ec89d19e-75d2-4dd1-948e-162bb3edc6f9"
"S5",0.00247875217666636,13.3748060995284,"left","right","b158099a-cfd5-4f75-bcf2-e0652dc4b59e"
"S5",0.0694834512228015,13.3748060995284,"right","right","e49631da-1fac-4038-8a7d-370dd00905f4"
"S5",0.013123728736941,1.49534878122122,"right","right","d281dc2a-c89f-4ac8-b269-101a462844e4"
"S5",0.159879746079694,40,"right","right","061da09c-946e-47f6-b027-55f8518136cc"
"S5",0.013123728736941,4.47213595499958,"left","left","d43c1b01-7400-4271-94d8-bafa58518f3e"
"S5",0.159879746079694,40,"left","left","91af85e9-a1c9-4cef-9e00-d6359116b97c"
