"subject","contrast","sf","target_side","response","unique_id"
"S2",0.00247875217666636,0.5,"left","right","8212724b-87f0-46fb-b501-d23d3b28dbe3"
"S2",0.0057035489980074,13.3748060995284,"right","left","21db5c87-ed86-4b73-aae1-b3f0a7019994"
"S2",0.367879441171442,1.49534878122122,"right","right","2d8d7a88-dcac-47fa-b289-006988c1e99c"
"S2",0.0301973834223185,13.3748060995284,"left","left","f7e80569-e621-49b9-a542-33b5a6d0ccbc"
"S2",0.013123728736941,0.5,"left","right","ed936ca7-fb9b-4d96-8b73-7e312e6043e3"
"S2",0.367879441171442,4.47213595499958,"left","left","70888ccb-24f8-41e8-a7c9-0582b1d8ccb0"
"S2",0.367879441171442,13.3748060995284,"right","right","fc362eba-1306-49bc-878f-714de97ed418"
"S2",0.367879441171442,4.47213595499958,"right","right","77b8a54f-02ed-44ad-b0d6-f48e24d64923"
"S2",0.0301973834223185,0.5,"left","right","6dcf202d-611a-41d8-a18f-7ed46ddd0d23"
"S2",0.0057035489980074,40,"right","right","1f6779b6-00f5-43e8-bef6-b9a9c9dfafd1"
"S2",0.013123728736941,40,"right","right","39da2983-d7a4-40f7-bf57-3c3e6a6d6980"
"S2",0.013123728736941,4.47213595499958,"left","right","cc63ac48-454c-47bb-a31c-3cf7f1909d1a"
"S2",0.00247875217666636,1.49534878122122,"left","right","de3a8012-9371-4e41-975f-f2b2c7503bc4"
"S2",0.0301973834223185,4.47213595499958,"right","right","4eea5635-d9e6-413d-a369-b43a94e161ea"
"S2",0.0301973834223185,0.5,"right","right","cee1aeb7-21a9-4a48-b2f4-430bf8e9eda7"
"S2",0.00247875217666636,0.5,"right","left","a9601907-655d-4790-a725-7b9bc430de24"
"S2",0.00247875217666636,13.3748060995284,"left","left","3921da04-53e5-4011-8a1b-c4a07aa5d8c8"
"S2",0.00247875217666636,4.47213595499958,"right","right","40023fb5-a3ac-497d-a929-a3bd0fc2e076"
"S2",0.0694834512228015,40,"left","right","790ffe9e-f18c-46bd-b10b-2e12fef9401f"
"S2",0.013123728736941,0.5,"right","right","2afeb456-961a-48c2-a827-f8d8b183062d"
"S2",0.0694834512228015,0.5,"left","left","bfcfea7b-188f-4cce-9380-e8f64088318f"
"S2",0.00247875217666636,0.5,"right","right","a9456e77-118d-42e4-b5e2-a875d8672429"
"S2",0.013123728736941,0.5,"left","right","0631a531-1f0d-49d2-b81f-ba1ecf557286"
"S2",0.159879746079694,40,"left","left","afef13c7-6434-4305-b133-68b863248d18"
"S2",0.0057035489980074,1.49534878122122,"left","right","6dcc02ca-d57c-46b0-92ef-24aa73d0c529"
"S2",0.0694834512228015,0.5,"right","right","b1a90a1d-6570-43c2-bdca-f4d22981d27b"
"S2",0.013123728736941,1.49534878122122,"right","right","855f7b8d-6d2a-480a-aab7-8821d2d6755c"
"S2",0.0057035489980074,40,"left","right","d978e27b-9726-426f-8e85-8ec866aa213d"
"S2",0.159879746079694,13.3748060995284,"left","left","a292c0d0-22fc-40b8-909f-c27924ed0966"
"S2",0.0301973834223185,4.47213595499958,"left","left","2474db09-7eec-463b-bc94-2cf68630eecd"
"S2",0.0057035489980074,1.49534878122122,"left","left","cb931042-31c9-420c-a4a3-0acae1e82369"
"S2",0.367879441171442,40,"right","right","4bb3f10d-888c-4388-b487-04cbf8957bee"
"S2",0.159879746079694,40,"left","left","82e7c65c-78b8-4eef-bfe0-dfa2fb67dffe"
"S2",0.367879441171442,40,"left","left","d74a27c2-def1-40ba-b609-5a6dc34b9da6"
"S2",0.0694834512228015,13.3748060995284,"left","left","f0f22a7a-5429-4c21-8ff6-bbc3c6d2fb07"
"S2",0.0301973834223185,4.47213595499958,"left","left","b5b15dc4-e558-4625-bb93-f6f135b5607a"
"S2",0.00247875217666636,4.47213595499958,"right","right","94f45ad2-f48f-4aab-b6ed-01ac26c1aabc"
"S2",0.013123728736941,13.3748060995284,"right","left","5dbf1508-64b9-4c50-92c5-730e9ad43701"
"S2",0.0694834512228015,40,"left","left","00625992-6a8b-489c-8767-14453ec88f92"
"S2",0.0694834512228015,40,"left","left","01f29d61-2e0d-45fb-b33d-717a7e955e48"
"S2",0.0057035489980074,0.5,"right","right","cb104f63-ee34-4ffc-b000-545b5b16fcf2"
"S2",0.0694834512228015,1.49534878122122,"right","right","909e8448-7c39-4c26-8ed4-ed8fa20b48b8"
"S2",0.159879746079694,13.3748060995284,"left","left","73367c51-f4b0-4bd3-ad84-a974ae1c8e5e"
"S2",0.367879441171442,0.5,"left","left","ed074d0c-66a3-47af-a035-c432f843ae0c"
"S2",0.159879746079694,13.3748060995284,"left","left","132567dc-713b-472e-8ecd-e417d75ea2df"
"S2",0.0057035489980074,1.49534878122122,"right","right","a79f383a-16ee-4e94-b0b0-2d483d5444b6"
"S2",0.367879441171442,1.49534878122122,"right","right","922926a7-0f3b-410c-8dcb-0a04da8d36a1"
"S2",0.367879441171442,1.49534878122122,"left","left","5752ec74-bea4-4be0-94a5-ee0917b4b546"
"S2",0.0694834512228015,4.47213595499958,"left","left","e445254d-905b-4bae-8013-50039a5e3ed2"
"S2",0.0694834512228015,13.3748060995284,"right","right","e98a4efd-6541-4711-8ab9-627caa3edd2f"
"S2",0.159879746079694,4.47213595499958,"left","left","52689c05-6846-42f5-a661-ffc1a5e07efe"
"S2",0.159879746079694,40,"left","left","f05d9371-d5e0-404e-8dc3-00b2c845619f"
"S2",0.00247875217666636,0.5,"left","right","8043bb9b-2f1a-4919-a3e5-72eacd3e47bc"
"S2",0.013123728736941,1.49534878122122,"right","right","dfdc67e2-b1c9-4773-8881-deb78342f1be"
"S2",0.013123728736941,1.49534878122122,"left","left","e58a9c1d-b26b-4bd7-a34a-54229f75766e"
"S2",0.159879746079694,0.5,"right","right","316912df-44e6-4ae3-b23d-52df8db13828"
"S2",0.0057035489980074,1.49534878122122,"right","right","398008cf-f886-4ad5-a9ac-9a07309f34fc"
"S2",0.159879746079694,13.3748060995284,"left","left","a1c2a784-499b-4386-8961-99053ec93efc"
"S2",0.0057035489980074,13.3748060995284,"left","left","83add7b7-f944-4f9f-9aca-d7e59dfad807"
"S2",0.0057035489980074,13.3748060995284,"left","left","041c0895-26c5-4ab1-b2f6-4aeab15c5a41"
"S2",0.159879746079694,13.3748060995284,"left","left","b45948d1-b94d-4196-ae68-921ab6c70c04"
"S2",0.0694834512228015,1.49534878122122,"left","left","9fa05c55-f0f7-4b25-90a9-f2fd64d28c11"
"S2",0.367879441171442,1.49534878122122,"left","left","4d0abfd9-fedc-472c-a352-e5b6f3fa2c04"
"S2",0.013123728736941,0.5,"right","left","8dec27ab-8e5a-4e1d-88a4-ab896f982797"
"S2",0.159879746079694,1.49534878122122,"left","left","c055c3e1-a5ea-499c-83f8-0132de7cd95b"
"S2",0.00247875217666636,0.5,"right","right","32123746-f378-4a8f-97d7-e993b16bed56"
"S2",0.367879441171442,4.47213595499958,"left","left","28f5e1fd-e881-42f2-ba92-1bac05d28d62"
"S2",0.0694834512228015,40,"right","right","f1b2edce-5f6c-4744-8ac8-42576552dd87"
"S2",0.0694834512228015,0.5,"right","right","abedbeba-0bff-48e2-94d9-fdc81610b4ed"
"S2",0.0301973834223185,1.49534878122122,"right","right","d190209a-8edc-4fb7-bf73-07f0b3a4e1df"
"S2",0.159879746079694,40,"left","left","ed390152-ad14-4ac7-9bc0-253b40c29381"
"S2",0.0057035489980074,1.49534878122122,"left","left","73de4842-aef9-4ab3-83b3-eb781fb8a0b2"
"S2",0.00247875217666636,4.47213595499958,"left","left","58f11550-df66-4a51-93a1-2276c002f45f"
"S2",0.0057035489980074,40,"left","right","5f8dca20-0d44-4ca7-b5fa-9f9a4338d924"
"S2",0.0694834512228015,40,"left","left","2264a508-c791-484e-8d60-6cebec5da8af"
"S2",0.0057035489980074,4.47213595499958,"right","left","843c9f7d-278d-4062-b7b9-a40f43cc8330"
"S2",0.0057035489980074,0.5,"right","left","c812d381-9d7b-41ad-b70b-e0a161618b8d"
"S2",0.0057035489980074,4.47213595499958,"right","left","1ddb1372-e698-479e-b0e8-006811cd4940"
"S2",0.0057035489980074,0.5,"right","right","dcd34916-f8a7-4a69-871a-89adc67877e5"
"S2",0.159879746079694,13.3748060995284,"left","left","996d325a-9bc1-47ed-b26a-f42da5805ba9"
"S2",0.0694834512228015,40,"left","right","baf5fbe1-a5f5-4df9-8e12-40f956544250"
"S2",0.0057035489980074,4.47213595499958,"left","left","49cbf239-d9d5-491c-925c-b1b3f0e7f05a"
"S2",0.00247875217666636,13.3748060995284,"left","left","bc87832c-f7da-4314-ac0f-857522ceee54"
"S2",0.367879441171442,40,"right","right","33c13287-5ba9-42f5-9c33-df6d7baac9ec"
"S2",0.013123728736941,13.3748060995284,"right","right","26be1d99-97de-4809-9d5f-f207d5d04b65"
"S2",0.159879746079694,13.3748060995284,"left","left","83b4ba20-9c2a-4041-82df-6296d1bf7999"
"S2",0.0301973834223185,1.49534878122122,"right","right","3aabb96e-cf34-4352-a90f-11d4cd69b2e0"
"S2",0.159879746079694,0.5,"right","right","2738d4c1-3560-4e15-8053-b1eb0bdf44a6"
"S2",0.159879746079694,1.49534878122122,"right","right","22031ea1-9088-40b2-92db-3e1d82323163"
"S2",0.159879746079694,13.3748060995284,"left","left","a6d0a6f3-35c7-4c00-9ace-e23935047cad"
"S2",0.367879441171442,0.5,"right","right","85e6f007-612d-4c49-87d1-c723ab7d6ae4"
"S2",0.0694834512228015,4.47213595499958,"right","right","bdf47826-92f2-4422-aa58-96295c0980e1"
"S2",0.013123728736941,0.5,"left","right","546ae4a0-ca5d-4efb-8c8b-2558ca0b38c2"
"S2",0.00247875217666636,4.47213595499958,"left","left","a60c5f91-6bdf-4ce8-b46a-0aaae228c190"
"S2",0.0057035489980074,40,"right","right","7a304faa-743f-48e4-b077-35a08b44b3fa"
"S2",0.0057035489980074,13.3748060995284,"right","left","52171ddd-3992-4e1d-9556-35d51eab1a59"
"S2",0.0301973834223185,1.49534878122122,"right","right","abebdf37-77ab-48b4-8008-96553afb2a7b"
"S2",0.367879441171442,0.5,"right","right","31224be8-922c-4076-ab01-2b6e0cb98e21"
"S2",0.00247875217666636,40,"left","right","357dc0a8-1f50-4f33-b193-5106c777e4c2"
"S2",0.159879746079694,0.5,"right","right","13748645-1abe-4da4-9186-43814b098b10"
"S2",0.0694834512228015,1.49534878122122,"right","right","18320d0f-8477-4236-b609-cdc7e832c897"
"S2",0.367879441171442,13.3748060995284,"left","left","d1e829a6-bb7f-437e-9349-dca30e2f8036"
"S2",0.0301973834223185,0.5,"right","right","5a3266d1-b965-4180-bae7-a43ea23d7041"
"S2",0.013123728736941,1.49534878122122,"right","right","477ae278-1c11-46b5-8568-2fd9146fc46f"
"S2",0.159879746079694,0.5,"left","left","babbbdd8-c1e2-4e41-bd5c-7b92b18485f2"
"S2",0.0694834512228015,40,"right","right","c459db6c-524e-4520-86d8-b3888527b80d"
"S2",0.0301973834223185,13.3748060995284,"left","left","0a790d9a-b9e4-4d3d-b54b-dc8c58c24b15"
"S2",0.0057035489980074,1.49534878122122,"right","right","d7bc0c27-a414-455a-af34-72d1a20ee564"
"S2",0.0301973834223185,4.47213595499958,"left","left","b559fe08-07c8-4b7c-abdf-9714a155a707"
"S2",0.0694834512228015,4.47213595499958,"right","right","efb994b5-f4c2-4485-a0a0-37751e3aef47"
"S2",0.0057035489980074,1.49534878122122,"left","left","d27bf3a2-08f0-4da3-a30e-eb1aacf90834"
"S2",0.013123728736941,1.49534878122122,"left","left","fcf695ce-5a6e-4d4e-8ea8-160ce619f6d8"
"S2",0.013123728736941,4.47213595499958,"left","left","ba602f78-318a-4a27-a1ce-3119c7335a88"
"S2",0.0057035489980074,1.49534878122122,"left","left","11412c8e-9efe-491f-818a-de0584d77fb6"
"S2",0.013123728736941,40,"left","right","be36fc72-ba39-44e2-a81a-0805b61caae5"
"S2",0.0301973834223185,40,"right","left","23720ba0-34f6-4f3a-82e4-a720b3a60332"
"S2",0.159879746079694,13.3748060995284,"left","left","db731517-0134-4020-ab97-400892c4f7a4"
"S2",0.0694834512228015,13.3748060995284,"right","right","117128cb-c111-4aea-a348-72a453e46be0"
"S2",0.013123728736941,13.3748060995284,"left","left","2c874097-2bf6-40b6-950e-10b8ca045422"
"S2",0.0301973834223185,1.49534878122122,"right","right","c4718aa1-54ef-4682-97ce-477cefbfc6cd"
"S2",0.0057035489980074,0.5,"left","left","2bff4160-b94e-4d2c-a832-fd8859964a4a"
"S2",0.0694834512228015,1.49534878122122,"left","left","2bee36d6-dfb6-4b5c-9f0e-af61deaffe62"
"S2",0.00247875217666636,0.5,"right","right","988cc239-62fb-4498-b57c-30d293d22e9c"
"S2",0.0057035489980074,40,"left","right","bcdfc616-a24f-4a97-b11a-2671876ea374"
"S2",0.00247875217666636,13.3748060995284,"left","left","80a699bd-d3ea-4134-b6d2-95fafc8b7860"
"S2",0.0301973834223185,0.5,"right","right","c90c1afa-6b7b-4e82-8ed7-0d8085432276"
"S2",0.00247875217666636,1.49534878122122,"right","right","a82e1dda-5c9b-4350-a3c4-5ff4073d3a53"
"S2",0.0694834512228015,1.49534878122122,"right","right","a92e614b-1dda-47ee-b9ca-07a8024e4c65"
"S2",0.0694834512228015,40,"right","left","d8fb8c1f-1a6f-4b0c-b8c2-6e7b40b81426"
"S2",0.00247875217666636,4.47213595499958,"right","right","cc8c2b40-82f1-49eb-bdb3-ec32a7e1d4ad"
"S2",0.367879441171442,1.49534878122122,"left","left","9c45e7bd-41ba-48b8-aba1-6847ca8ab8fb"
"S2",0.159879746079694,40,"right","right","40aa1c2f-4f50-4f2a-8966-835ca84ff7a4"
"S2",0.0301973834223185,13.3748060995284,"right","right","d6a41c54-c895-4134-9897-2c61c4e8d317"
"S2",0.159879746079694,4.47213595499958,"left","left","7c7b36e7-dcf0-4b9f-bb55-36267482aacd"
"S2",0.00247875217666636,0.5,"left","left","9238e952-423b-4f8e-9f06-b671d5e81c39"
"S2",0.00247875217666636,0.5,"left","left","f947816a-deb4-4631-90d4-9d11df1ba585"
"S2",0.0301973834223185,13.3748060995284,"right","right","a251f891-7162-4a81-a1a7-397af324deb6"
"S2",0.0694834512228015,1.49534878122122,"right","right","9c2bb0c2-8934-4017-85fd-442e0033d794"
"S2",0.0057035489980074,4.47213595499958,"right","right","b9a5f304-ee00-4291-8362-a9c7f49ddf71"
"S2",0.367879441171442,40,"right","right","a82550de-5a4f-46e4-8b92-96e5d0935187"
"S2",0.0694834512228015,13.3748060995284,"left","left","23544407-a0b1-4492-a332-d867b76887ed"
"S2",0.0694834512228015,0.5,"right","right","64bb2794-501f-425b-b835-2f4a91675395"
"S2",0.0694834512228015,1.49534878122122,"right","right","4f99c227-9ec4-45df-85f1-aba951a8e7db"
"S2",0.367879441171442,13.3748060995284,"left","left","c2b56d17-1714-4928-8300-d2d9d83d7b74"
"S2",0.013123728736941,13.3748060995284,"right","right","01a482b6-8cc6-4fa8-80e7-1b7a789aada8"
"S2",0.0694834512228015,13.3748060995284,"right","right","7eb62221-a59a-4ec8-84a0-5fee23171fe1"
"S2",0.0301973834223185,4.47213595499958,"right","right","bc091c66-4e75-4f3c-bdd1-9b20fc0c5b09"
"S2",0.0694834512228015,1.49534878122122,"left","left","9eec97be-b17f-49b1-9cdd-c5fea04b6aa1"
"S2",0.367879441171442,13.3748060995284,"left","left","f4001084-ce7f-401d-aa8f-f54f2d43dafb"
"S2",0.013123728736941,40,"left","left","91b46919-ae34-4a4e-bad4-bbdeb918d648"
"S2",0.0694834512228015,0.5,"right","right","018cec5e-4550-4e9e-8145-e37452368f41"
"S2",0.00247875217666636,13.3748060995284,"right","left","b7aa2a8a-15d2-449a-b22f-b46f3486235b"
"S2",0.00247875217666636,1.49534878122122,"left","right","adb8561b-4125-4158-b6dc-a6c66e492a37"
"S2",0.013123728736941,4.47213595499958,"right","right","7691219d-cd79-46e4-b811-e6f34b1c7bdd"
"S2",0.0301973834223185,4.47213595499958,"left","left","65f67497-d928-4b81-ae19-b15ece91383a"
"S2",0.0057035489980074,13.3748060995284,"left","right","acd79956-13b4-4bd9-afad-b1e3f5023bb9"
"S2",0.0057035489980074,4.47213595499958,"left","right","abf08f08-6c23-4732-9864-591358fcc573"
"S2",0.0301973834223185,13.3748060995284,"right","right","09a040b1-5a0a-4350-9f05-b5023c4ec741"
"S2",0.159879746079694,0.5,"right","right","7407cb3b-c32a-4762-a876-28bcb9a6d2cc"
"S2",0.367879441171442,40,"right","right","fc663a61-7f30-4820-8504-e4bccd06f2c4"
"S2",0.367879441171442,13.3748060995284,"left","left","70441680-e44f-467a-8f6e-71e5e5b518da"
"S2",0.159879746079694,13.3748060995284,"right","right","b1652fe7-4a5d-49b1-937f-344534db4eaa"
"S2",0.0694834512228015,0.5,"left","left","e32750b0-faa2-4355-b6c3-8cbf823701ff"
"S2",0.013123728736941,4.47213595499958,"left","left","f5030847-bf26-4543-9e76-b462d53bec51"
"S2",0.0057035489980074,0.5,"right","left","7167c173-3581-4161-ac60-35bbc2787f69"
"S2",0.013123728736941,1.49534878122122,"right","right","cc3d32de-d151-476b-b4f1-56b79ba4d4f2"
"S2",0.0057035489980074,0.5,"right","right","da096962-9f0d-4696-b3e0-a01d2a10f4fc"
"S2",0.00247875217666636,40,"right","right","328ff1af-a6f1-4f67-9652-49a36c1fdb4f"
"S2",0.0694834512228015,40,"left","right","5903a3b4-243e-42b3-bb69-5af66019043d"
"S2",0.0301973834223185,13.3748060995284,"right","left","236759f9-f220-4d45-8a55-5131caad4499"
"S2",0.0057035489980074,0.5,"right","right","a6d99b3a-f634-4a91-9205-9da78f8f42e8"
"S2",0.00247875217666636,40,"left","right","aa0611ac-8779-4dcf-8ef5-d7bf77fbf121"
"S2",0.00247875217666636,13.3748060995284,"right","right","859226ed-cc84-41a4-8be6-fbe67991fb7e"
"S2",0.367879441171442,13.3748060995284,"right","right","6a1271fb-34ba-4f24-9838-b74ea610ac05"
"S2",0.159879746079694,40,"right","right","08197964-2e5f-4c15-a150-64496f2534f1"
"S2",0.013123728736941,13.3748060995284,"right","right","7efd0e8d-4226-48f8-9655-3d28ae28ae90"
"S2",0.0057035489980074,4.47213595499958,"left","left","d3bf03eb-c268-4497-98aa-d4424923cf9b"
"S2",0.00247875217666636,13.3748060995284,"left","right","9dfa0803-2d4c-4ac3-9412-5909678dac46"
"S2",0.159879746079694,1.49534878122122,"right","right","1ecba63c-9084-4cda-bd02-fc75d837995e"
"S2",0.013123728736941,4.47213595499958,"left","left","202ebb71-c0df-4cad-829c-30311496f41f"
"S2",0.013123728736941,13.3748060995284,"right","left","35c1a90b-a836-4ad9-a888-f8cbdfb8feb5"
"S2",0.0694834512228015,1.49534878122122,"right","right","ad042733-57da-4a67-9d46-82c936f3e63f"
"S2",0.0301973834223185,0.5,"right","right","88973370-65aa-4600-9ffb-5e9634a93199"
"S2",0.159879746079694,13.3748060995284,"right","right","b2a981cc-119d-4474-a191-c3641a204b69"
"S2",0.0057035489980074,4.47213595499958,"right","right","c76a6f56-a523-418f-8421-b28118f0d9c6"
"S2",0.0694834512228015,4.47213595499958,"right","right","ca7339b4-cbde-417e-b1e5-6fd9b06f4c7b"
"S2",0.0057035489980074,40,"left","left","01103b6c-6039-4c2f-9b7c-85c684faf4ef"
"S2",0.00247875217666636,1.49534878122122,"left","right","a244ee33-c14f-4fca-a00d-0aa19cbe9812"
"S2",0.013123728736941,1.49534878122122,"left","left","cde06a9a-7f69-47d1-954c-e73a27dcc543"
"S2",0.159879746079694,13.3748060995284,"left","left","a67d3232-040c-4450-8e21-609dbaae1832"
"S2",0.0057035489980074,13.3748060995284,"left","right","de01ad4c-1953-461d-975d-b0fb733db7f4"
"S2",0.00247875217666636,4.47213595499958,"right","left","9328d108-b7eb-4d3f-a161-aab0bf391505"
"S2",0.159879746079694,13.3748060995284,"right","right","8fe14c83-d28f-45f3-bc13-a92493f8a8c0"
"S2",0.0301973834223185,1.49534878122122,"left","left","785935cd-9e52-4923-bb32-8231f1d616a1"
"S2",0.0301973834223185,0.5,"left","left","245c52b9-db46-4756-97d7-4cede1f77879"
"S2",0.159879746079694,0.5,"left","left","8e78ce6b-c3e0-4e19-9552-56e7eec99cac"
"S2",0.367879441171442,1.49534878122122,"left","left","2719f207-610b-4d0b-a78e-935642b39d5c"
"S2",0.0057035489980074,4.47213595499958,"right","left","4d309895-9b82-491b-b6f1-6394ca90e364"
"S2",0.013123728736941,0.5,"right","right","9571b557-37fc-445d-9fae-34e138b71a80"
"S2",0.013123728736941,13.3748060995284,"right","left","977ad31c-0b87-4f6e-9ff9-fb8f4e4e0922"
"S2",0.0694834512228015,40,"right","right","2e15905f-162d-4282-9c00-45b28f7261ba"
"S2",0.013123728736941,1.49534878122122,"right","right","2a4aba76-6ce6-4afa-94d6-3f603f12dd48"
"S2",0.013123728736941,1.49534878122122,"right","right","17a99c54-8b58-4e03-8d12-2457bd5c20a9"
"S2",0.0694834512228015,1.49534878122122,"left","left","335362d4-90c7-42bf-bf08-3ef276b7aa7b"
"S2",0.367879441171442,0.5,"right","right","ccebfa3b-b563-42ae-b723-2b270c2906a4"
"S2",0.013123728736941,0.5,"left","left","510b3881-3778-406d-b142-99c89cd12d3e"
"S2",0.0057035489980074,4.47213595499958,"left","left","8ee654e1-3778-4d8f-9c69-38b3755accdb"
"S2",0.0057035489980074,0.5,"left","right","7e96dcfa-db11-4cb6-9e36-e28650d61c89"
"S2",0.0057035489980074,13.3748060995284,"left","right","eeffebc5-4ad8-4394-9ca3-19c6070ed5a9"
"S2",0.0694834512228015,4.47213595499958,"left","left","7e7d2737-7d42-48d9-b613-86258430840b"
"S2",0.0057035489980074,0.5,"left","left","db02b5ea-6674-4cf0-94a0-be6894a87df8"
"S2",0.0694834512228015,0.5,"right","right","c11d4396-7ee2-4675-8169-d81da6288f5c"
"S2",0.159879746079694,4.47213595499958,"right","right","d347fcc1-f0db-4d68-8837-45386c05a216"
"S2",0.0301973834223185,1.49534878122122,"left","left","ced67cdf-7e43-43e5-a1b0-8c2445cbe8cc"
"S2",0.0694834512228015,4.47213595499958,"right","right","aac22863-c500-4e6b-8fbe-2721102bc7c4"
"S2",0.159879746079694,40,"left","left","a2f35329-1c66-45f8-a450-f50f41aa4d61"
"S2",0.367879441171442,0.5,"right","right","43daa2cd-267b-476e-92be-b5360a0ec2c4"
"S2",0.013123728736941,40,"right","right","51c16b8d-ed99-4f42-beaf-05fafb5344a8"
"S2",0.013123728736941,1.49534878122122,"left","left","69e2f7d2-fc5f-4185-b477-f0cce12c789b"
"S2",0.159879746079694,1.49534878122122,"left","left","4c2f1611-3fa2-4465-a855-b0112af8f706"
