"subject","contrast","sf","target_side","response","unique_id"
"S1",0.00247875217666636,4.47213595499958,"left","left","ded22617-c899-41f3-9358-dce06e1ffadc"
"S1",0.159879746079694,40,"left","left","c245442f-ca3a-455e-84ba-f8432ec86d1d"
"S1",0.00247875217666636,40,"left","right","b1f487fe-854e-4ef7-bbc9-616fb2d0a7d9"
"S1",0.367879441171442,4.47213595499958,"left","left","20686504-9e0e-4208-b4b5-660402039b82"
"S1",0.367879441171442,1.49534878122122,"right","right","a08e2629-7cba-4b7c-a2ee-f168fffbe5ff"
"S1",0.0057035489980074,40,"right","left","2a422e1a-2ce4-44c4-994d-0b2affed5769"
"S1",0.013123728736941,4.47213595499958,"left","right","2f4d3657-9329-43f1-b4ff-5c291760359a"
"S1",0.0057035489980074,13.3748060995284,"right","right","3597a503-a4e9-4ebf-8beb-c1bafb8abe20"
"S1",0.013123728736941,13.3748060995284,"left","left","ddea1468-2119-4d17-b7e7-11a8b37a126a"
"S1",0.0301973834223185,40,"left","right","a30d5523-0a76-487a-87f3-6a8c368ee9e3"
"S1",0.0301973834223185,0.5,"right","left","83011727-abca-4532-81c4-7268d99beb9c"
"S1",0.0694834512228015,13.3748060995284,"left","left","4236512a-901b-4dea-b742-64aa3561c01b"
"S1",0.0301973834223185,1.49534878122122,"right","right","4759727a-4616-413c-999b-f4cb6c222ac0"
"S1",0.00247875217666636,0.5,"left","left","9239a66f-4d5b-4d8f-9f2e-9447413cfc82"
"S1",0.0301973834223185,40,"right","left","faab6aba-ba42-4790-88c4-705265adf50f"
"S1",0.00247875217666636,1.49534878122122,"right","left","d2ce3c2e-5232-415c-a844-270f91a60190"
"S1",0.00247875217666636,4.47213595499958,"right","right","14e6cf8c-1c70-4382-8759-93180a70292b"
"S1",0.367879441171442,1.49534878122122,"right","right","84416f28-7e4f-40fd-8437-8e2c22b9a0d4"
"S1",0.367879441171442,40,"left","left","5fd173dd-5a32-4bfa-baf8-160cdbaf3990"
"S1",0.159879746079694,4.47213595499958,"right","right","afc2c906-e34c-4a99-9254-d8c81c1cd773"
"S1",0.367879441171442,1.49534878122122,"left","left","3db27371-b5cf-4e17-b9da-b17f280049d3"
"S1",0.0057035489980074,13.3748060995284,"right","right","db51b810-7d8e-489b-868c-c9941839eabd"
"S1",0.0057035489980074,13.3748060995284,"left","left","e94762e2-8c89-46e9-8792-779b9015f51a"
"S1",0.013123728736941,40,"left","left","4a165d84-37d0-4b75-9711-38fd8e5e9be5"
"S1",0.0057035489980074,0.5,"right","right","9a17710c-35e3-445c-8fb9-a3c747e1c62c"
"S1",0.367879441171442,1.49534878122122,"left","left","34c99c1d-559f-4b99-b213-631e258530ee"
"S1",0.00247875217666636,40,"left","left","b79cc235-0e1a-49de-87c1-272b018f3d25"
"S1",0.013123728736941,13.3748060995284,"left","right","6e9718c5-02aa-4db7-a07f-0b6cb7d2471e"
"S1",0.013123728736941,0.5,"right","right","867fb285-f082-4960-a48c-bcd0f914aadc"
"S1",0.367879441171442,40,"left","left","8d49034c-70f6-4c52-94b2-39203d079ceb"
"S1",0.159879746079694,0.5,"left","left","0f5d4f06-c056-44df-afbe-67f43693fac7"
"S1",0.159879746079694,1.49534878122122,"left","left","3fc70622-30fc-451f-a6a5-d5c88f913032"
"S1",0.367879441171442,1.49534878122122,"left","left","61178b51-2d2e-4b0c-87f8-3b0933f93cd6"
"S1",0.00247875217666636,13.3748060995284,"right","right","a3d5c975-77f8-465d-a1a3-578b51fc30d9"
"S1",0.0057035489980074,13.3748060995284,"right","right","c8e31477-ebb0-4b6a-b97b-28c4e3063b57"
"S1",0.367879441171442,13.3748060995284,"right","right","cee49c34-f3c4-41d1-8ec1-4740d2759e93"
"S1",0.0057035489980074,1.49534878122122,"right","right","5cf3b937-cdb5-44c5-a137-cfb5add780f9"
"S1",0.159879746079694,13.3748060995284,"right","right","44590681-e1c2-4a8d-9c08-8a5142568e8f"
"S1",0.0694834512228015,13.3748060995284,"left","left","a7af70ba-8628-41f4-a58e-327182f15ecf"
"S1",0.367879441171442,4.47213595499958,"right","right","1cb495c1-0d17-4368-ac2a-476912e25b77"
"S1",0.013123728736941,40,"right","right","824cfe13-10a1-4ac3-9a05-eb333ac45b23"
"S1",0.0301973834223185,40,"left","left","ebb30e17-b7e6-4ef5-9760-9375db53ac87"
"S1",0.0694834512228015,0.5,"right","right","d306fac7-dd4f-4459-a942-96e8741f21ce"
"S1",0.00247875217666636,4.47213595499958,"right","left","ed3426f1-bf52-4013-8c4d-ed78c9ac2736"
"S1",0.00247875217666636,1.49534878122122,"right","left","5a54b0ed-13ea-4567-abe9-17c9b3b2b3ec"
"S1",0.00247875217666636,1.49534878122122,"right","right","b79fbd76-5633-4f57-95d0-d47f9bfd11a7"
"S1",0.00247875217666636,4.47213595499958,"left","left","3f91abba-eaf1-43ff-a9d5-6af0ec45f65a"
"S1",0.0694834512228015,13.3748060995284,"right","right","8d7c232b-366a-4181-b0ed-0ed2475dd12b"
"S1",0.159879746079694,13.3748060995284,"right","right","249bd36b-0227-4903-9697-3e79d6a754b3"
"S1",0.00247875217666636,40,"right","left","e9c41f8c-cc93-4d9a-ad60-eff16917cd7a"
"S1",0.0057035489980074,13.3748060995284,"left","right","97c6e7ec-d923-41c2-8ae1-4dc95c708efa"
"S1",0.0694834512228015,4.47213595499958,"right","right","29bcca59-6199-4a5b-8280-180f38ae3640"
"S1",0.013123728736941,40,"right","left","aa0d2fa8-f824-445b-a34f-aff5bc46e387"
"S1",0.00247875217666636,0.5,"left","left","1b73038f-51f2-4009-8771-639acbcdd538"
"S1",0.159879746079694,40,"left","left","d2423fa4-3311-40a8-bb5c-3684b35a232c"
"S1",0.0694834512228015,1.49534878122122,"left","left","53835817-e2f2-44ba-a576-b9563db6abca"
"S1",0.159879746079694,40,"left","left","3528885f-43ca-4892-9888-16a902074efc"
"S1",0.0057035489980074,13.3748060995284,"left","right","7f063e51-9890-4f13-96da-931f02725665"
"S1",0.159879746079694,4.47213595499958,"left","left","dac49426-9c5f-4d0c-a0ec-2f588adcda8a"
"S1",0.367879441171442,4.47213595499958,"right","right","20439725-07df-4d66-98a7-fbbb59833169"
"S1",0.367879441171442,0.5,"right","right","fe069d5b-eadd-44f7-9dd6-9e552d6f6428"
"S1",0.0694834512228015,40,"left","right","a1ec5963-9cfd-4e32-a153-72052d6b778e"
"S1",0.367879441171442,4.47213595499958,"left","left","75144309-02a7-4400-a42b-e5f44a621407"
"S1",0.367879441171442,1.49534878122122,"right","right","037b382f-4a0d-43a8-bf8a-bbdd2f649b25"
"S1",0.367879441171442,0.5,"left","left","e96d85b3-4762-4c14-b925-0e9331a182a5"
"S1",0.367879441171442,1.49534878122122,"right","right","736903b8-9c31-4105-8996-b1592efc0aa8"
"S1",0.0057035489980074,13.3748060995284,"right","left","c83d0218-dfd5-4443-80f5-61ac16ab260b"
"S1",0.0057035489980074,0.5,"right","left","75918805-0538-4d38-b7e6-e9f5d90c0ea1"
"S1",0.013123728736941,4.47213595499958,"left","left","aaa37802-1735-4baa-9483-1864d5a32399"
"S1",0.367879441171442,40,"left","left","4fc8473c-57cc-43fc-b4ff-6d1f73b7731f"
"S1",0.0057035489980074,0.5,"right","left","31494ba9-9f2e-4421-a84d-74bc5a9b1e98"
"S1",0.0057035489980074,1.49534878122122,"right","left","1fe988dc-b58d-4c0b-96cf-f3057c86f605"
"S1",0.013123728736941,13.3748060995284,"left","left","9ce9becc-1347-4f1d-b58c-e7fbcd430190"
"S1",0.00247875217666636,0.5,"right","left","7ea616a8-3171-4e2d-9730-45f48e7eb2e6"
"S1",0.00247875217666636,13.3748060995284,"left","left","886014ab-d91c-49f0-9bf6-9a11e9a6bf68"
"S1",0.367879441171442,1.49534878122122,"right","right","b51c893f-c4d6-4fff-af56-2f1e1d6ceea6"
"S1",0.0057035489980074,40,"right","left","b1b3abe6-2c22-467a-96c1-62d008f4be0c"
"S1",0.0057035489980074,0.5,"left","right","8824a4ec-4473-44eb-9e91-248f0e1f3dcc"
"S1",0.0301973834223185,13.3748060995284,"left","right","ea525a4a-7843-4aa6-af27-b1f91c66ec67"
"S1",0.0694834512228015,4.47213595499958,"left","left","1330f7fc-844a-47f4-94ba-84f3d0eecb39"
"S1",0.367879441171442,40,"right","right","b152d3d0-c8b7-42ae-bd6b-ee8c6ef9e06f"
"S1",0.013123728736941,4.47213595499958,"right","left","dc680499-7f42-4c74-bdc1-393c8d7cbba4"
"S1",0.0301973834223185,0.5,"right","right","dd8f559d-1866-4441-a3d6-3bcc9d3f13cf"
"S1",0.013123728736941,40,"left","right","81701478-1c15-459a-9e1e-81adb3090cf8"
"S1",0.367879441171442,4.47213595499958,"left","left","c4a4f2a7-53cd-4a35-a29b-42fdbd939f52"
"S1",0.0301973834223185,4.47213595499958,"right","right","a6a6ef4a-247e-441c-8c45-f45ed8c4a8e6"
"S1",0.0057035489980074,1.49534878122122,"left","left","035dd3a9-cd28-4c5f-8351-cd37f856845f"
"S1",0.00247875217666636,1.49534878122122,"right","left","ab12fefd-5c8b-49a6-9a05-5be59cbea252"
"S1",0.159879746079694,13.3748060995284,"left","left","82257f58-65cd-4102-9111-0a07619c54b1"
"S1",0.367879441171442,13.3748060995284,"left","left","e8c73e5c-c5a4-46f7-bec6-a1738cfe0d53"
"S1",0.0694834512228015,40,"right","right","abeaee3a-0adf-4476-869e-53dfb1ebf0fd"
"S1",0.00247875217666636,4.47213595499958,"left","right","a4e524f1-d8ae-4114-bb15-7a8b19350323"
"S1",0.013123728736941,0.5,"left","left","63d6c4de-68cd-4fb3-8b5c-1c84ef23ce58"
"S1",0.0057035489980074,13.3748060995284,"left","right","7733cfe7-e3e0-40ca-8684-d99c27e2a1c9"
"S1",0.00247875217666636,1.49534878122122,"left","left","7a751eff-21d9-4192-91a2-65215fad449e"
"S1",0.0301973834223185,0.5,"left","left","ac9c1392-fc69-489d-87bc-10d21b3c5832"
"S1",0.0301973834223185,40,"left","left","eea3d190-315e-4185-ba3b-7606e144b020"
"S1",0.367879441171442,0.5,"right","right","c0befad4-e10c-4e34-ad03-cbf6c683b514"
"S1",0.367879441171442,0.5,"right","right","ed6e2b7e-66bd-48a7-89b1-93de97af3495"
"S1",0.0694834512228015,0.5,"left","left","f6d42155-79d1-42f7-9087-19c8c0f1f16b"
"S1",0.0057035489980074,40,"left","left","ee44d66f-c102-4244-8b40-fe7932216d67"
"S1",0.0057035489980074,0.5,"right","right","ef5132c8-fe5c-4fc8-a61d-5bd691b2dabf"
"S1",0.0694834512228015,40,"right","right","253cefbf-f8d9-4058-9766-6c9d8b81b94f"
"S1",0.367879441171442,1.49534878122122,"right","right","b6e70c12-9dda-4757-99f5-4341731b760f"
"S1",0.013123728736941,1.49534878122122,"right","right","e5825bdf-81d0-42f4-be82-5fbf2279f842"
"S1",0.367879441171442,0.5,"left","left","e21f6364-99c1-48b0-a96c-9606e7be08c6"
"S1",0.0057035489980074,4.47213595499958,"right","left","240c8a63-b08c-4ed9-81d1-96a755689947"
"S1",0.0301973834223185,1.49534878122122,"right","right","81b45835-351a-4d40-956b-94a0a74c4c17"
"S1",0.00247875217666636,40,"left","left","6c890ad7-9897-479a-af82-e7b048d625c2"
"S1",0.0694834512228015,0.5,"right","right","dc9df085-9277-41e8-ba5d-6f98aea685f2"
"S1",0.0301973834223185,4.47213595499958,"right","right","8214ceab-d6d8-46ad-986d-78b6f076b369"
"S1",0.0301973834223185,4.47213595499958,"right","right","34668175-1b2d-4ca8-bad9-0b5aa2bd1fd2"
"S1",0.00247875217666636,0.5,"left","right","41a00ee2-d650-4553-9f9e-2cec8279f7fe"
"S1",0.00247875217666636,0.5,"right","left","1aa2ba4f-2b70-4079-a5c7-866cdc45c711"
"S1",0.0694834512228015,0.5,"right","right","a777857c-0dcc-4be4-bbec-dca33e6f3e18"
"S1",0.159879746079694,4.47213595499958,"left","left","418d191d-c8fb-4830-ab17-e1c1ff473453"
"S1",0.159879746079694,40,"right","right","b95cdc5d-c92a-4daa-9115-89c744707d04"
"S1",0.367879441171442,13.3748060995284,"left","left","286b3374-831d-4e30-8871-237ad409a787"
"S1",0.0694834512228015,4.47213595499958,"left","left","448642bf-86df-490f-9cb2-5b0146f19d8a"
"S1",0.00247875217666636,0.5,"right","left","988393a6-71e9-44e8-b357-9119db204c66"
"S1",0.159879746079694,0.5,"right","right","48648bc3-e4ab-4df1-8547-4cceb7bfa767"
"S1",0.0301973834223185,1.49534878122122,"left","left","5ae336b3-c7c6-462c-85d6-29c82a35fcf5"
"S1",0.367879441171442,4.47213595499958,"right","right","cf71b661-90d4-49f5-9938-89e0e9e5d123"
"S1",0.0057035489980074,0.5,"left","left","3338ceef-06f1-404e-b941-a48b79eda719"
"S1",0.013123728736941,1.49534878122122,"right","right","dbd1dfb0-8b9f-4e74-96ab-47821612af71"
"S1",0.0301973834223185,4.47213595499958,"left","left","fdc8d67f-1756-4aac-8dff-a8a5367fec17"
"S1",0.0057035489980074,40,"right","left","344bfb8b-322e-4cae-b9e7-575996d36ec1"
"S1",0.159879746079694,1.49534878122122,"right","right","91a02d2d-ba02-4339-800f-2df151756439"
"S1",0.0057035489980074,40,"right","left","474038bb-181f-410f-bdec-d1d9e21c1cff"
"S1",0.00247875217666636,0.5,"right","left","e0dba878-83d3-48da-adbd-12b1f9434c49"
"S1",0.367879441171442,0.5,"right","right","d5a34720-018d-4bf2-87aa-e91d67e84180"
"S1",0.00247875217666636,0.5,"left","left","b8f6f4e9-8ba5-47cb-b658-5e553cedd898"
"S1",0.0694834512228015,40,"right","left","182bcdf1-ca47-4df3-b9bc-bd34570f88ae"
"S1",0.159879746079694,0.5,"right","right","aa34202c-6374-4625-a654-c090cd87547c"
"S1",0.367879441171442,4.47213595499958,"left","left","b3d5fbc2-35be-4f78-8aca-32e1b14f2bda"
"S1",0.00247875217666636,4.47213595499958,"left","left","04ed2beb-07a9-4de4-88c4-2654bec3de55"
"S1",0.0301973834223185,4.47213595499958,"left","left","b72690b8-f4dc-49e2-bda1-acbfad1edcaa"
"S1",0.159879746079694,4.47213595499958,"left","left","2c9121a6-fa33-4459-abeb-a1ab58d261eb"
"S1",0.00247875217666636,13.3748060995284,"left","right","7502e7ff-e001-4322-88f2-f760dad80499"
"S1",0.0301973834223185,13.3748060995284,"left","right","a04cc69c-e99c-4d96-b9ad-dffba8e4376b"
"S1",0.0694834512228015,4.47213595499958,"right","right","969f07c2-daeb-493e-b2b3-6d09ce70a572"
"S1",0.367879441171442,4.47213595499958,"right","right","1b380a3b-b750-4b32-aa46-4346686002aa"
"S1",0.013123728736941,13.3748060995284,"left","left","6ff45327-7184-4d61-9cdb-85416f7362cf"
"S1",0.013123728736941,1.49534878122122,"left","right","5d05210c-5d1e-4077-8a05-98f743d5b9ca"
"S1",0.00247875217666636,40,"right","right","f393113e-cc98-47ed-a85a-dfb08eb7af45"
"S1",0.00247875217666636,0.5,"right","left","c22b4c73-a8a2-4ed9-8f4f-a0cb280de76a"
"S1",0.159879746079694,4.47213595499958,"left","left","4c1374ea-d13d-41ae-ba50-27d5244bfdf1"
"S1",0.0301973834223185,4.47213595499958,"right","right","afbf58be-9139-451e-acae-2860b8693653"
"S1",0.013123728736941,0.5,"left","right","88669264-51a3-45bc-9d61-ff90e4368ef1"
"S1",0.0694834512228015,4.47213595499958,"right","right","c9da45e4-563a-419e-83ae-d558a6e85f0d"
"S1",0.0301973834223185,1.49534878122122,"right","right","ab42bdeb-034d-43cc-95b4-1b318b75826f"
"S1",0.00247875217666636,4.47213595499958,"left","right","c8bf227f-5d04-43f2-9113-21d9ec094d2d"
"S1",0.00247875217666636,4.47213595499958,"right","left","8723be6a-99e0-44c4-8469-967b532bb667"
"S1",0.013123728736941,1.49534878122122,"left","left","950e2e72-e32a-48cb-a3a9-e430c1954d7f"
"S1",0.013123728736941,1.49534878122122,"right","right","33a8f54a-fad2-473d-822c-6f2bfa374d0f"
"S1",0.0694834512228015,4.47213595499958,"left","left","c9fdeb76-bffa-4519-a764-26c44e9ac119"
"S1",0.0301973834223185,13.3748060995284,"right","left","556692e5-f7ab-432f-a236-ae72caf43304"
"S1",0.013123728736941,40,"left","left","ec23a77f-1d02-404f-8a56-590d132c87dc"
"S1",0.0301973834223185,1.49534878122122,"right","right","d4acf229-52a6-4ea3-9226-3b8a488dd19b"
"S1",0.367879441171442,4.47213595499958,"left","left","7a9f3d91-8015-4495-b007-ec568ceb4507"
"S1",0.367879441171442,0.5,"left","left","ea7a376c-cf3b-49ab-a236-75278e9c7e3a"
"S1",0.367879441171442,4.47213595499958,"left","left","55c52880-cd80-4d55-b6e2-2cf568a55b45"
"S1",0.00247875217666636,4.47213595499958,"right","left","23156913-226f-4e44-92ab-cb19cb40c78c"
"S1",0.367879441171442,13.3748060995284,"right","right","6fa8ef7d-0c41-4fa3-b86b-4fbec983e64e"
"S1",0.0057035489980074,1.49534878122122,"left","right","38e57d4f-c1a1-4599-b950-72f80b3530d4"
"S1",0.159879746079694,0.5,"left","left","780230e5-7a22-47f0-ad70-da6aabd36304"
"S1",0.0057035489980074,1.49534878122122,"left","right","4a3f7993-02c7-420b-af39-ec933a6da916"
"S1",0.159879746079694,0.5,"left","left","f320431a-b64b-4ddc-b0d3-ce6c0d3ec81a"
"S1",0.00247875217666636,40,"left","left","64d4a62a-b6d8-49cf-af54-9c16f52e9e1e"
"S1",0.0694834512228015,1.49534878122122,"left","left","ef82b933-6af0-4b74-b7e3-9caeaaf0fd95"
"S1",0.367879441171442,40,"left","left","e7dcc81c-17cc-4195-ae81-10f47c17cb4e"
"S1",0.159879746079694,1.49534878122122,"right","right","dda7bc17-5c69-4654-84ed-b5127bf54075"
"S1",0.0694834512228015,0.5,"right","right","0b775f29-b8b7-4e41-b3cc-427e6959baf8"
"S1",0.00247875217666636,0.5,"left","right","b43f7059-ac67-4287-860a-74a7f7e9dc3f"
"S1",0.0057035489980074,4.47213595499958,"right","left","59c3c1f1-8013-427e-8c77-adac2af1bf1b"
"S1",0.0694834512228015,1.49534878122122,"right","right","789d1f66-d56b-4ff7-8d4d-64fd23a307ff"
"S1",0.013123728736941,0.5,"right","left","7aa55a6f-0553-4298-9ca8-57d7e51396e8"
"S1",0.367879441171442,0.5,"left","left","3fc618ef-f1ba-4afc-8d50-eb2530498319"
"S1",0.159879746079694,1.49534878122122,"right","right","50be85f8-4c6f-4a5c-b1b3-6deb5871bab9"
"S1",0.013123728736941,1.49534878122122,"left","right","4e51e3d8-54f5-413e-a684-0bfa94d9c5f3"
"S1",0.0301973834223185,13.3748060995284,"right","right","a85659d7-551e-46ca-aa33-65df5927e2c1"
"S1",0.0694834512228015,40,"right","right","c219a1a3-003f-4c5c-ac0b-25fbf4d6a64d"
"S1",0.013123728736941,1.49534878122122,"right","right","81d3251c-174f-4df1-8a52-d080497a65ba"
"S1",0.0694834512228015,4.47213595499958,"left","left","a74a7098-d3c8-4c03-9e7b-8bad200ac96f"
"S1",0.00247875217666636,13.3748060995284,"right","right","54a97792-50bb-42ee-85b4-157fff0043bb"
"S1",0.013123728736941,1.49534878122122,"right","left","67f921ef-ee57-4328-a761-1de4d8e9d6d8"
"S1",0.013123728736941,4.47213595499958,"right","right","127c15e7-27dd-4d2f-a741-384df208531e"
"S1",0.0057035489980074,40,"left","right","8073d017-6500-4dd3-980f-377bc668f89e"
"S1",0.159879746079694,1.49534878122122,"left","left","78adb38d-eae7-46bc-8a02-dd4f14d98a41"
"S1",0.159879746079694,0.5,"right","right","979a8924-c95c-415e-b0d7-f83410c9907d"
"S1",0.367879441171442,1.49534878122122,"left","left","28df2a35-002d-46aa-acc7-5aad24bcb98f"
"S1",0.013123728736941,40,"right","right","317d321a-398f-4505-ad6c-ee17c283dd35"
"S1",0.0057035489980074,0.5,"left","left","d2434e16-3669-40a7-b90b-60a3fad093ac"
"S1",0.00247875217666636,13.3748060995284,"right","left","0c5c5348-369b-4ce6-9b6c-f26b187c4955"
"S1",0.159879746079694,40,"left","left","50fdc522-49fd-44dc-b946-79569d2d41dd"
"S1",0.0694834512228015,1.49534878122122,"left","left","e8f4c612-4b32-4fe6-b130-8b71d3760659"
"S1",0.159879746079694,13.3748060995284,"left","left","9d197dbc-0e5f-41dd-9c3f-2fe7ab34cc88"
"S1",0.00247875217666636,40,"right","right","28e57a66-4a78-4708-b28e-65df54ed53f9"
"S1",0.0694834512228015,1.49534878122122,"right","right","89418323-132b-4781-b374-8f1eac2effb3"
"S1",0.0694834512228015,40,"left","left","92c7cd51-8feb-4567-9040-56b135a5186e"
"S1",0.159879746079694,13.3748060995284,"right","right","c89b6d77-e7de-4b3a-93fa-dabdceb04141"
"S1",0.159879746079694,13.3748060995284,"left","left","9239f354-2747-407a-8571-a42311382e24"
"S1",0.0301973834223185,13.3748060995284,"left","right","94984758-d2ac-4cf5-8b78-b07656a2369a"
"S1",0.0301973834223185,40,"left","right","e2fc763d-d3bd-43d7-a79e-55ee1df08da2"
"S1",0.0057035489980074,13.3748060995284,"right","right","ba975257-0636-42e1-b57c-4df1ceef5c86"
"S1",0.00247875217666636,40,"left","right","4b096282-0263-426d-86f2-b7c11002398d"
"S1",0.00247875217666636,13.3748060995284,"left","right","7d8cb6a9-780f-48b7-8c1b-f12796b0be15"
"S1",0.013123728736941,1.49534878122122,"left","right","3ee9dbf6-d9b9-4ae9-b4c3-44e118f0a2d3"
"S1",0.159879746079694,13.3748060995284,"left","left","184bc903-597a-4003-9c43-b9c175cab47d"
"S1",0.0057035489980074,4.47213595499958,"left","right","e652ee08-f8d2-46eb-b5b5-2eb9761d018c"
"S1",0.00247875217666636,4.47213595499958,"left","left","f44bc746-c755-4208-9261-4c49217fb43f"
"S1",0.0694834512228015,0.5,"left","left","186575c4-6fa5-4282-87eb-b82959f325cd"
"S1",0.159879746079694,13.3748060995284,"right","right","3e58cfe5-861d-4f14-ac67-8f4722812db7"
"S1",0.00247875217666636,13.3748060995284,"left","right","9bd83433-4c6d-4e8f-a8be-18df9e57affa"
"S1",0.00247875217666636,0.5,"right","right","48693f9f-af05-4444-9ac3-05ee6bb2e18f"
"S1",0.0301973834223185,1.49534878122122,"left","right","face070d-281c-409e-b148-4e7757d32b02"
"S1",0.367879441171442,1.49534878122122,"right","right","8a638d37-fe74-4ab7-bcc7-8fd7f0dfe681"
"S1",0.159879746079694,1.49534878122122,"left","left","e7aeb2af-7fe5-4458-a46f-5d9d6a4932e7"
"S1",0.00247875217666636,13.3748060995284,"right","left","dda6f24c-d7eb-4541-bbc9-b89dc5dd11d6"
"S1",0.0694834512228015,40,"right","right","60b3f90d-0666-4305-8bc0-ad219b2d6219"
"S1",0.0301973834223185,1.49534878122122,"left","left","1aa458b3-69a0-4c73-9464-408246e2e93d"
"S1",0.0057035489980074,4.47213595499958,"right","left","7ef51b43-3ee4-47f9-a1f2-e3832b6bea3b"
